c-native,0.397844
c-drio,0.364248
c-c-empty,0.362941,0
c-c-empty,0.365687,0
c-c-dm,0.395199,0
c-c-dm,0.406305,0
c-c-dm-stats,0,214,9786,214,0,9786,0
c-c-dm-errs-good,0.38297,0
c-c-dm-errs-bad,0.40591,0
c-c-dm-errs-stats,0,0,10000,0,0,10000,1000
c-native,0.397167
c-drio,0.357409
c-c-empty,0.357564,0
c-c-empty,0.357478,0
c-c-dm,0.374227,0
c-c-dm,0.378834,0
c-c-dm-stats,0,0,10000,0,0,10000,0
c-c-dm-errs-good,0.374158,0
c-c-dm-errs-bad,0.405686,0
c-c-dm-errs-stats,1214,0,8786,0,1214,8786,877
c-native,0.397663
c-drio,0.362309
c-c-empty,0.360961,0
c-c-empty,0.368161,0
c-c-dm,0.380999,0
c-c-dm,0.374473,0
c-c-dm-stats,0,0,10000,0,0,10000,0
c-c-dm-errs-good,0.373911,0
c-c-dm-errs-bad,0.405745,0
c-c-dm-errs-stats,476,0,9524,0,476,9524,951
c-native,0.399165
c-drio,0.367568
c-c-empty,0.360385,0
c-c-empty,0.365476,0
c-c-dm,0.373846,0
c-c-dm,0.378348,0
c-c-dm-stats,0,0,10000,0,0,10000,0
c-c-dm-errs-good,0.379364,0
c-c-dm-errs-bad,0.405877,0
c-c-dm-errs-stats,105,0,9895,0,105,9895,989
c-native,0.397444
c-drio,0.367854
c-c-empty,0.363769,0
c-c-empty,0.364683,0
c-c-dm,0.373842,0
c-c-dm,0.374255,0
c-c-dm-stats,0,0,10000,0,0,10000,0
c-c-dm-errs-good,0.384564,0
c-c-dm-errs-bad,0.407762,0
c-c-dm-errs-stats,489,0,9511,0,489,9511,951
c-native,0.397796
c-drio,0.357537
c-c-empty,0.357641,0
c-c-empty,0.357834,0
c-c-dm,0.373841,0
c-c-dm,0.379337,0
c-c-dm-stats,0,0,10000,0,0,10000,0
c-c-dm-errs-good,0.409494,0
c-c-dm-errs-bad,0.421541,0
c-c-dm-errs-stats,0,0,10000,0,0,10000,1000
c-native,0.3992
c-drio,0.367971
c-c-empty,0.357581,0
c-c-empty,0.368994,0
c-c-dm,0.374556,0
c-c-dm,0.384981,0
c-c-dm-stats,0,0,10000,0,0,10000,0
c-c-dm-errs-good,0.384718,0
c-c-dm-errs-bad,0.40974,0
c-c-dm-errs-stats,273,0,9727,0,273,9727,972
c-native,0.399273
c-drio,0.357179
c-c-empty,0.368086,0
c-c-empty,0.368649,0
c-c-dm,0.384691,0
c-c-dm,0.385182,0
c-c-dm-stats,0,0,10000,0,0,10000,0
c-c-dm-errs-good,0.382916,0
c-c-dm-errs-bad,0.405688,0
c-c-dm-errs-stats,105,0,9895,0,105,9895,989
c-native,0.399325
c-drio,0.357232
c-c-empty,0.357253,0
c-c-empty,0.358741,0
c-c-dm,0.374203,0
c-c-dm,0.375896,0
c-c-dm-stats,213,0,9787,0,213,9787,0
c-c-dm-errs-good,0.387281,0
c-c-dm-errs-bad,0.418603,0
c-c-dm-errs-stats,82,1578,8340,1578,82,8340,834
c-native,0.397606
c-drio,0.36857
c-c-empty,0.357535,0
c-c-empty,0.357354,0
c-c-dm,0.374517,0
c-c-dm,0.374032,0
c-c-dm-stats,0,0,10000,0,0,10000,0
c-c-dm-errs-good,0.385197,0
c-c-dm-errs-bad,0.40562,0
c-c-dm-errs-stats,391,0,9609,0,391,9609,961
