40,4,0,37553,62447,13327,1.104076448988053
90,4,0,74089,25911,15404,1.1066987520025577
40,8,0,44800,55200,10553,1.1039680990070337
90,8,0,93892,6108,3480,1.1069278580107493
40,16,0,53104,46896,14109,1.1040411639987724
90,16,0,97763,2237,8,1.106921065991628
40,128,0,48334,51666,15180,1.1039959210029338
90,128,0,99030,970,2,1.106868098009727
40,1024,0,53966,46034,14755,1.1039911069965456
90,1024,0,100000,0,0,1.1069428180053364
40,2048,0,66914,33086,11760,1.1039580880024005
90,2048,0,100000,0,0,1.1070492770086275
