0,100,1000,5,75698743,10000000,0,0
0,100,1000,10,59861951,10000000,0,0
0,100,1000,50,79681651,10000000,0,0
0,100,1000,100,240061782,10000000,0,0
0,100,1000,1000,67927008,10000000,0,0
0,100,1000,9223372036854775808,116150858,10000000,0,0
0,100,10000,1,261140617,8427280,3121902,1549182
0,100,10000,2,54995725,10000000,0,0
0,100,10000,5,101860684,10000000,0,0
0,100,10000,10,74312996,10000000,0,0
0,100,10000,50,116134051,10000000,0,0
0,100,10000,100,265357629,10000000,0,0
0,100,10000,1000,218571363,10000000,0,0
0,100,10000,9223372036854775808,109918448,10000000,0,0
0,500,10,1,7692010,1518747,9240616,759363
0,500,10,2,0,2678837,8660501,1339338
0,500,10,5,223804284,8779743,2864862,1644605
0,500,10,10,164737532,9992945,7563,508
0,500,10,50,125147590,9993503,6990,493
0,500,10,100,56742599,9992249,9923,2172
0,500,10,1000,46121834,9989777,11494,1271
0,500,10,9223372036854775808,147028970,9991495,9292,787
0,500,100,1,83793923,1455963,9271944,727907
0,500,100,2,120428000,3010809,8494450,1505259
0,500,100,5,89571390,8874931,2735205,1610136
0,500,100,10,146876260,9995622,4495,117
0,500,100,50,43468494,10000000,0,0
0,500,100,100,53501969,10000000,0,0
0,500,100,1000,86297187,10000000,0,0
0,500,100,9223372036854775808,219187810,9999916,85,1
0,500,1000,1,56327127,1346474,9326170,672644
0,500,1000,2,139529055,3515713,8241372,1757085
0,500,1000,5,7884272,6697465,4631295,1328760
0,500,1000,10,39662862,9996767,3320,87
0,500,1000,50,188260514,10000000,0,0
0,500,1000,100,188084046,10000000,0,0
0,500,1000,1000,183485924,10000000,0,0
0,500,1000,9223372036854775808,44650356,10000000,0,0
0,500,10000,1,93094897,1678892,9154514,833406
0,500,10000,2,132124410,3467951,8258441,1726392
0,500,10000,5,19034604,7139788,4268780,1408568
0,500,10000,10,40363911,10000000,0,0
0,500,10000,50,3867799,10000000,0,0
0,500,10000,100,56349860,10000000,0,0
0,500,10000,1000,52756613,10000000,0,0
0,500,10000,9223372036854775808,42774270,10000000,0,0
0,1000,10,1,52749311,674427,9662776,337203
0,1000,10,2,57584508,1437777,9281096,718873
0,1000,10,5,227247638,4085665,6731451,817116
0,1000,10,10,136491592,8328677,2503704,832381
0,1000,10,50,51546667,8621752,2229079,850831
0,1000,10,100,51586587,8406045,2430218,836263
0,1000,10,1000,5946768,6957431,3737913,695344
0,1000,10,9223372036854775808,124570675,8727873,2138878,866751
0,1000,100,1,0,708115,9645811,353926
0,1000,100,2,81157367,1639235,9180295,819530
0,1000,100,5,0,3771550,6982527,754077
0,1000,100,10,38030499,8613723,2226901,840624
0,1000,100,50,9272410,9997748,2318,66
0,1000,100,100,44472203,10000000,0,0
0,1000,100,1000,104023483,10000000,0,0
0,1000,100,9223372036854775808,15234575,10000000,0,0
0,1000,1000,1,0,685194,9656803,341997
0,1000,1000,2,0,1409109,9294656,703765
0,1000,1000,5,0,3507021,7193954,700975
0,1000,1000,10,7760593,7111616,3598106,709722
0,1000,1000,50,0,10000000,0,0
0,1000,1000,100,5541851,10000000,0,0
0,1000,1000,1000,17929226,10000000,0,0
0,1000,1000,9223372036854775808,104414096,10000000,0,0
0,1000,10000,1,76404,748036,9620501,368537
0,1000,10000,2,31276,1497753,9244922,742675
0,1000,10000,5,87721513,4241521,6603217,844738
0,1000,10000,10,58126820,8370924,2457651,828575
0,1000,10000,50,8137080,10000000,0,0
0,1000,10000,100,12829728,10000000,0,0
0,1000,10000,1000,177677109,10000000,0,0
0,1000,10000,9223372036854775808,152306425,10000000,0,0
0,5000,10,1,0,145322,9927331,72653
0,5000,10,2,0,297317,9851319,148636
0,5000,10,5,0,686861,9450509,137370
0,5000,10,10,0,1519082,8632825,151907
0,5000,10,50,0,1446181,8698437,144618
0,5000,10,100,0,1414209,8727211,141420
0,5000,10,1000,0,1484943,8663550,148493
0,5000,10,9223372036854775808,0,1539731,8614240,153971
0,5000,100,1,0,142593,9928650,71243
0,5000,100,2,0,295061,9852406,147467
0,5000,100,5,0,720226,9423792,144018
0,5000,100,10,0,1476251,8671327,147578
0,5000,100,50,0,6375434,3752050,127484
0,5000,100,100,166855124,9995059,4964,23
0,5000,100,1000,12318710,9998318,1958,276
0,5000,100,9223372036854775808,28528519,9994616,5414,30
0,5000,1000,1,0,151367,9923805,75172
0,5000,1000,2,0,291075,9853941,145016
0,5000,1000,5,0,776381,9378656,155037
0,5000,1000,10,0,1405919,8734532,140451
0,5000,1000,50,0,8003631,2156261,159892
0,5000,1000,100,1546322,10000000,0,0
0,5000,1000,1000,13660970,10000000,0,0
0,5000,1000,9223372036854775808,149944821,10000000,0,0
0,5000,10000,1,47944,160431,9914696,75127
0,5000,10000,2,64516860,316473,9836583,153056
0,5000,10000,5,12894,729241,9414420,143661
0,5000,10000,10,103346303,1574891,8581387,156278
0,5000,10000,50,9780498,7129555,3012229,141784
0,5000,10000,100,33320010,10000000,0,0
0,5000,10000,1000,90567541,10000000,0,0
0,5000,10000,9223372036854775808,34017346,10000000,0,0
0,10000,10,1,115924659,80715,9959638,40353
0,10000,10,2,0,142695,9928640,71335
0,10000,10,5,0,337064,9730334,67398
0,10000,10,10,62271731,769201,9307719,76920
0,10000,10,50,0,721622,9350540,72162
0,10000,10,100,0,765403,9311137,76540
0,10000,10,1000,0,773141,9304173,77314
0,10000,10,9223372036854775808,0,724471,9347976,72447
0,10000,100,1,0,76653,9961619,38272
0,10000,100,2,0,148525,9925684,74209
0,10000,100,5,0,365969,9707197,73166
0,10000,100,10,0,686851,9381795,68646
0,10000,100,50,85818084,4002301,6077742,80043
0,10000,100,100,0,6993464,3076466,69930
0,10000,100,1000,0,7103129,2967880,71009
0,10000,100,9223372036854775808,288152,6990288,3079589,69877
0,10000,1000,1,0,74823,9962084,36907
0,10000,1000,2,0,149749,9924610,74359
0,10000,1000,5,108580831,402081,9678129,80210
0,10000,1000,10,0,742581,9331566,74147
0,10000,1000,50,0,3866701,6210594,77295
0,10000,1000,100,0,7114982,2956004,70986
0,10000,1000,1000,36783101,10000000,0,0
0,10000,1000,9223372036854775808,2023231,10000000,0,0
0,10000,10000,1,32852849,76454,9956735,33189
0,10000,10000,2,12385,156333,9916755,73088
0,10000,10000,5,73774063,397216,9680138,77354
0,10000,10000,10,63740,730661,9341307,71968
0,10000,10000,50,21530357,3772401,6302693,75094
0,10000,10000,100,393760,7662269,2413880,76149
0,10000,10000,1000,1982207,10000000,0,0
0,10000,10000,9223372036854775808,0,10000000,0,0
100,0,10,1,0,9999943,63,6
100,0,10,2,0,9999923,83,6
100,0,10,5,0,9999884,125,9
100,0,10,10,0,9999941,65,6
100,0,10,50,0,9999947,62,9
100,0,10,100,0,9999914,95,9
100,0,10,1000,0,9999943,61,4
100,0,10,9223372036854775808,0,9999957,47,4
100,0,100,1,0,10000000,0,0
100,0,100,2,0,10000000,0,0
100,0,100,5,0,10000000,0,0
100,0,100,10,0,9999997,4,1
100,0,100,50,0,9999988,13,1
100,0,100,100,0,10000000,0,0
100,0,100,1000,0,10000000,0,0
100,0,100,9223372036854775808,0,10000000,0,0
100,0,1000,1,0,10000000,0,0
100,0,1000,2,0,10000000,0,0
100,0,1000,5,0,10000000,0,0
100,0,1000,10,0,10000000,0,0
100,0,1000,50,0,10000000,0,0
100,0,1000,100,0,10000000,0,0
100,0,1000,1000,0,10000000,0,0
100,0,1000,9223372036854775808,0,10000000,0,0
100,0,10000,1,0,10000000,0,0
100,0,10000,2,0,10000000,0,0
100,0,10000,5,0,10000000,0,0
100,0,10000,10,0,10000000,0,0
100,0,10000,50,0,10000000,0,0
100,0,10000,100,0,10000000,0,0
100,0,10000,1000,0,10000000,0,0
100,0,10000,9223372036854775808,0,10000000,0,0
100,100,10,1,0,9993595,13397,6992
100,100,10,2,0,9999530,932,462
100,100,10,5,0,9999906,105,11
100,100,10,10,0,9999926,81,7
100,100,10,50,0,9999944,65,9
100,100,10,100,0,9999927,82,9
100,100,10,1000,0,9999877,130,7
100,100,10,9223372036854775808,0,9999948,58,6
100,100,100,1,0,9997359,3602,961
100,100,100,2,0,9999996,9,5
100,100,100,5,0,10000000,0,0
100,100,100,10,0,10000000,0,0
100,100,100,50,0,10000000,0,0
100,100,100,100,0,10000000,0,0
100,100,100,1000,0,10000000,0,0
100,100,100,9223372036854775808,0,10000000,0,0
100,100,1000,1,0,10000000,0,0
100,100,1000,2,0,10000000,0,0
100,100,1000,5,0,10000000,0,0
100,100,1000,10,0,10000000,0,0
100,100,1000,50,0,10000000,0,0
100,100,1000,100,0,10000000,0,0
100,100,1000,1000,0,10000000,0,0
100,100,1000,9223372036854775808,0,10000000,0,0
100,100,10000,1,0,10000000,0,0
100,100,10000,2,0,10000000,0,0
100,100,10000,5,0,10000000,0,0
100,100,10000,10,0,10000000,0,0
100,100,10000,50,0,10000000,0,0
100,100,10000,100,0,10000000,0,0
100,100,10000,1000,0,10000000,0,0
100,100,10000,9223372036854775808,0,10000000,0,0
100,500,10,1,0,2699521,8650094,1349615
100,500,10,2,0,5239563,7380006,2619569
100,500,10,5,0,9994604,5753,357
100,500,10,10,0,9996309,4112,421
100,500,10,50,0,9996366,4051,417
100,500,10,100,0,9997227,3136,363
100,500,10,1000,0,9996600,3797,397
100,500,10,9223372036854775808,0,9996871,3489,360
100,500,100,1,0,2726184,8636040,1362224
100,500,100,2,0,5192862,7402385,2595247
100,500,100,5,0,9996064,4197,261
100,500,100,10,0,9998681,1457,138
100,500,100,50,0,10000000,0,0
100,500,100,100,0,10000000,0,0
100,500,100,1000,0,10000000,0,0
100,500,100,9223372036854775808,0,10000000,0,0
100,500,1000,1,0,2784052,8606635,1390687
100,500,1000,2,0,5158836,7418512,2577348
100,500,1000,5,0,10000000,0,0
100,500,1000,10,0,10000000,0,0
100,500,1000,50,0,10000000,0,0
100,500,1000,100,0,10000000,0,0
100,500,1000,1000,0,10000000,0,0
100,500,1000,9223372036854775808,0,10000000,0,0
100,500,10000,1,0,2734184,8625943,1360127
100,500,10000,2,0,4998654,7490417,2489071
100,500,10000,5,0,10000000,0,0
100,500,10000,10,0,10000000,0,0
100,500,10000,50,0,10000000,0,0
100,500,10000,100,0,10000000,0,0
100,500,10000,1000,0,10000000,0,0
100,500,10000,9223372036854775808,0,10000000,0,0
100,1000,10,1,0,1408429,9295699,704128
100,1000,10,2,0,2689621,8655070,1344691
100,1000,10,5,0,6392796,4885716,1278512
100,1000,10,10,0,9993530,13148,6678
100,1000,10,50,0,9985996,19789,5785
100,1000,10,100,0,9987256,19688,6944
100,1000,10,1000,0,9993364,10877,4241
100,1000,10,9223372036854775808,0,9993974,9969,3943
100,1000,100,1,0,1386106,9306495,692601
100,1000,100,2,0,2710896,8643696,1354592
100,1000,100,5,0,6582950,4733169,1316119
100,1000,100,10,0,9997104,2992,96
100,1000,100,50,0,10000000,0,0
100,1000,100,100,0,10000000,0,0
100,1000,100,1000,0,10000000,0,0
100,1000,100,9223372036854775808,0,10000000,0,0
100,1000,1000,1,0,1424250,9286930,711180
100,1000,1000,2,0,2828811,8584311,1413122
100,1000,1000,5,0,6484146,4811587,1295733
100,1000,1000,10,0,10000000,0,0
100,1000,1000,50,0,10000000,0,0
100,1000,1000,100,0,10000000,0,0
100,1000,1000,1000,0,10000000,0,0
100,1000,1000,9223372036854775808,0,10000000,0,0
100,1000,10000,1,0,1419001,9284687,703688
100,1000,10000,2,0,2815391,8585232,1400623
100,1000,10000,5,0,6793931,4558712,1352643
100,1000,10000,10,0,10000000,0,0
100,1000,10000,50,0,10000000,0,0
100,1000,10000,100,0,10000000,0,0
100,1000,10000,1000,0,10000000,0,0
100,1000,10000,9223372036854775808,0,10000000,0,0
100,5000,10,1,0,290619,9854636,145255
100,5000,10,2,0,555769,9722028,277797
100,5000,10,5,0,1376284,8898945,275229
100,5000,10,10,0,2703275,7567047,270322
100,5000,10,50,0,2786169,7492445,278614
100,5000,10,100,0,2739039,7534862,273901
100,5000,10,1000,0,2785798,7492777,278575
100,5000,10,9223372036854775808,0,2689768,7579206,268974
100,5000,100,1,0,279046,9860363,139409
100,5000,100,2,0,522533,9738562,261095
100,5000,100,5,0,1392071,8886163,278234
100,5000,100,10,0,2792190,7486872,279062
100,5000,100,50,0,9993126,6946,72
100,5000,100,100,0,9997149,2887,36
100,5000,100,1000,0,9995790,4258,48
100,5000,100,9223372036854775808,0,9996931,3104,35
100,5000,1000,1,0,279104,9859874,138978
100,5000,1000,2,0,540197,9729280,269477
100,5000,1000,5,0,1376741,8898212,274953
100,5000,1000,10,0,2573981,7683155,257136
100,5000,1000,50,0,10000000,0,0
100,5000,1000,100,0,10000000,0,0
100,5000,1000,1000,0,10000000,0,0
100,5000,1000,9223372036854775808,0,10000000,0,0
100,5000,10000,1,0,280690,9854512,135202
100,5000,10000,2,0,559215,9715050,274265
100,5000,10000,5,0,1348187,8919109,267296
100,5000,10000,10,0,2752561,7521298,273859
100,5000,10000,50,0,10000000,0,0
100,5000,10000,100,0,10000000,0,0
100,5000,10000,1000,0,10000000,0,0
100,5000,10000,9223372036854775808,0,10000000,0,0
100,10000,10,1,0,137335,9931300,68635
100,10000,10,2,0,269055,9865402,134457
100,10000,10,5,0,629604,9496295,125899
100,10000,10,10,0,1231806,8891371,123177
100,10000,10,50,0,1429277,8713649,142926
100,10000,10,100,0,1364364,8772071,136435
100,10000,10,1000,0,1342163,8792052,134215
100,10000,10,9223372036854775808,0,1383563,8754792,138355
100,10000,100,1,0,138130,9930861,68991
100,10000,100,2,0,275847,9861975,137822
100,10000,100,5,0,686081,9451049,137130
100,10000,100,10,0,1373041,8764188,137229
100,10000,100,50,0,6875819,3261665,137484
100,10000,100,100,0,9990392,10613,1005
100,10000,100,1000,0,9990544,10427,971
100,10000,100,9223372036854775808,0,9985908,14644,552
100,10000,1000,1,0,135523,9931707,67230
100,10000,1000,2,0,276839,9861025,137864
100,10000,1000,5,0,673456,9460974,134430
100,10000,1000,10,0,1373718,8763478,137196
100,10000,1000,50,0,6874054,3263333,137387
100,10000,1000,100,0,10000000,0,0
100,10000,1000,1000,0,10000000,0,0
100,10000,1000,9223372036854775808,0,10000000,0,0
100,10000,10000,1,0,146744,9921554,68298
100,10000,10000,2,0,284767,9852458,137225
100,10000,10000,5,0,708771,9430841,139612
100,10000,10000,10,0,1263900,8861325,125225
100,10000,10000,50,0,7123702,3018086,141788
100,10000,10000,100,0,10000000,0,0
100,10000,10000,1000,0,10000000,0,0
100,10000,10000,9223372036854775808,0,10000000,0,0
500,0,10,1,0,9999921,84,5
500,0,10,2,0,9999809,198,7
500,0,10,5,0,9999908,98,6
500,0,10,10,0,10000000,0,0
500,0,10,50,0,9999927,76,3
500,0,10,100,0,9999977,25,2
500,0,10,1000,0,9999960,42,2
500,0,10,9223372036854775808,0,9999871,136,7
500,0,100,1,0,10000000,0,0
500,0,100,2,0,10000000,0,0
500,0,100,5,0,10000000,0,0
500,0,100,10,0,10000000,0,0
500,0,100,50,0,10000000,0,0
500,0,100,100,0,10000000,0,0
500,0,100,1000,0,10000000,0,0
500,0,100,9223372036854775808,0,10000000,0,0
500,0,1000,1,0,10000000,0,0
500,0,1000,2,0,10000000,0,0
500,0,1000,5,0,10000000,0,0
500,0,1000,10,0,10000000,0,0
500,0,1000,50,0,10000000,0,0
500,0,1000,100,0,10000000,0,0
500,0,1000,1000,0,10000000,0,0
500,0,1000,9223372036854775808,0,10000000,0,0
500,0,10000,1,0,10000000,0,0
500,0,10000,2,0,10000000,0,0
500,0,10000,5,0,10000000,0,0
500,0,10000,10,0,10000000,0,0
500,0,10000,50,0,10000000,0,0
500,0,10000,100,0,10000000,0,0
500,0,10000,1000,0,10000000,0,0
500,0,10000,9223372036854775808,0,10000000,0,0
500,100,10,1,0,9575844,484842,60686
500,100,10,2,0,8704316,2007104,711420
500,100,10,5,0,9997321,6211,3532
500,100,10,10,0,9999372,2854,2226
500,100,10,50,0,9997007,15982,12989
500,100,10,100,0,9998001,9232,7233
500,100,10,1000,0,9998708,5815,4523
500,100,10,9223372036854775808,0,9998857,4687,3544
500,100,100,1,0,10000000,0,0
500,100,100,2,0,10000000,0,0
500,100,100,5,0,10000000,0,0
500,100,100,10,0,10000000,0,0
500,100,100,50,0,10000000,0,0
500,100,100,100,0,10000000,0,0
500,100,100,1000,0,10000000,0,0
500,100,100,9223372036854775808,0,10000000,0,0
500,100,1000,1,0,10000000,0,0
500,100,1000,2,0,10000000,0,0
500,100,1000,5,0,10000000,0,0
500,100,1000,10,0,10000000,0,0
500,100,1000,50,0,10000000,0,0
500,100,1000,100,0,10000000,0,0
500,100,1000,1000,0,10000000,0,0
500,100,1000,9223372036854775808,0,10000000,0,0
500,100,10000,1,0,10000000,0,0
500,100,10000,2,0,10000000,0,0
500,100,10000,5,0,10000000,0,0
500,100,10000,10,0,10000000,0,0
500,100,10000,50,0,10000000,0,0
500,100,10000,100,0,10000000,0,0
500,100,10000,1000,0,10000000,0,0
500,100,10000,9223372036854775808,0,10000000,0,0
500,500,10,1,0,8074270,2008939,83209
500,500,10,2,0,8798136,1251823,49959
500,500,10,5,0,6213869,3954842,168711
500,500,10,10,0,8053343,2039461,92804
500,500,10,50,0,8339054,1740045,79099
500,500,10,100,0,9360271,670132,30403
500,500,10,1000,0,8216587,1867970,84557
500,500,10,9223372036854775808,0,8847103,1209480,56583
500,500,100,1,0,9999974,57,31
500,500,100,2,0,10000000,0,0
500,500,100,5,0,10000000,0,0
500,500,100,10,0,10000000,0,0
500,500,100,50,0,10000000,0,0
500,500,100,100,0,10000000,0,0
500,500,100,1000,0,10000000,0,0
500,500,100,9223372036854775808,0,10000000,0,0
500,500,1000,1,0,10000000,0,0
500,500,1000,2,0,10000000,0,0
500,500,1000,5,0,10000000,0,0
500,500,1000,10,0,10000000,0,0
500,500,1000,50,0,10000000,0,0
500,500,1000,100,0,10000000,0,0
500,500,1000,1000,0,10000000,0,0
500,500,1000,9223372036854775808,0,10000000,0,0
500,500,10000,1,0,10000000,0,0
500,500,10000,2,0,10000000,0,0
500,500,10000,5,0,10000000,0,0
500,500,10000,10,0,10000000,0,0
500,500,10000,50,0,10000000,0,0
500,500,10000,100,0,10000000,0,0
500,500,10000,1000,0,10000000,0,0
500,500,10000,9223372036854775808,0,10000000,0,0
500,1000,10,1,0,3611656,7818615,1430271
500,1000,10,2,0,7465155,2916666,381821
500,1000,10,5,0,6356653,3735350,92003
500,1000,10,10,0,6374745,3736098,110843
500,1000,10,50,0,6363273,3729887,93160
500,1000,10,100,0,6849524,3227215,76739
500,1000,10,1000,0,6404587,3679871,84458
500,1000,10,9223372036854775808,0,7391290,2670710,62000
500,1000,100,1,0,5225409,6410296,1635705
500,1000,100,2,0,9999987,21,8
500,1000,100,5,0,10000000,0,0
500,1000,100,10,0,10000000,0,0
500,1000,100,50,0,10000000,0,0
500,1000,100,100,0,10000000,0,0
500,1000,100,1000,0,10000000,0,0
500,1000,100,9223372036854775808,0,10000000,0,0
500,1000,1000,1,0,5233051,6758172,1991223
500,1000,1000,2,0,10000000,0,0
500,1000,1000,5,0,10000000,0,0
500,1000,1000,10,0,10000000,0,0
500,1000,1000,50,0,10000000,0,0
500,1000,1000,100,0,10000000,0,0
500,1000,1000,1000,0,10000000,0,0
500,1000,1000,9223372036854775808,0,10000000,0,0
500,1000,10000,1,0,5252935,6720779,1973714
500,1000,10000,2,0,10000000,0,0
500,1000,10000,5,0,10000000,0,0
500,1000,10000,10,0,10000000,0,0
500,1000,10000,50,0,10000000,0,0
500,1000,10000,100,0,10000000,0,0
500,1000,10000,1000,0,10000000,0,0
500,1000,10000,9223372036854775808,0,10000000,0,0
500,5000,10,1,0,1068746,9304360,373106
500,5000,10,2,0,1952587,8751813,704400
500,5000,10,5,0,4210428,6567835,778263
500,5000,10,10,0,6507894,3605582,113476
500,5000,10,50,0,7270822,2802478,73300
500,5000,10,100,0,6307011,3783382,90393
500,5000,10,1000,0,5561489,4560358,121847
500,5000,10,9223372036854775808,0,5856240,4257921,114161
500,5000,100,1,0,1064773,9319861,384634
500,5000,100,2,0,2127949,8588244,716193
500,5000,100,5,0,5223826,5394142,617968
500,5000,100,10,0,10000000,0,0
500,5000,100,50,0,10000000,0,0
500,5000,100,100,0,10000000,0,0
500,5000,100,1000,0,10000000,0,0
500,5000,100,9223372036854775808,0,10000000,0,0
500,5000,1000,1,0,1068068,9267246,335314
500,5000,1000,2,0,2094025,8535669,629694
500,5000,1000,5,0,5374666,5435157,809823
500,5000,1000,10,0,10000000,0,0
500,5000,1000,50,0,10000000,0,0
500,5000,1000,100,0,10000000,0,0
500,5000,1000,1000,0,10000000,0,0
500,5000,1000,9223372036854775808,0,10000000,0,0
500,5000,10000,1,0,1074623,9251944,326567
500,5000,10000,2,0,2129343,8588174,717517
500,5000,10000,5,0,5444127,5224470,668597
500,5000,10000,10,0,10000000,0,0
500,5000,10000,50,0,10000000,0,0
500,5000,10000,100,0,10000000,0,0
500,5000,10000,1000,0,10000000,0,0
500,5000,10000,9223372036854775808,0,10000000,0,0
500,10000,10,1,0,525762,9672214,197976
500,10000,10,2,0,1060783,9305259,366042
500,10000,10,5,0,2214025,8146689,360714
500,10000,10,10,0,3668223,6681159,349382
500,10000,10,50,0,4324306,6095274,419580
500,10000,10,100,0,3814090,6550574,364664
500,10000,10,1000,0,3947121,6431748,378869
500,10000,10,9223372036854775808,0,4020254,6366655,386909
500,10000,100,1,0,538863,9663139,202002
500,10000,100,2,0,1059193,9308274,367467
500,10000,100,5,0,2644701,7715692,360393
500,10000,100,10,0,5437749,4965061,402810
500,10000,100,50,0,9999983,19,2
500,10000,100,100,0,9999975,28,3
500,10000,100,1000,0,10000000,0,0
500,10000,100,9223372036854775808,0,9999975,26,1
500,10000,1000,1,0,535310,9698119,233429
500,10000,1000,2,0,1071447,9297176,368623
500,10000,1000,5,0,2685576,7716942,402518
500,10000,1000,10,0,5331022,5021688,352710
500,10000,1000,50,0,10000000,0,0
500,10000,1000,100,0,10000000,0,0
500,10000,1000,1000,0,10000000,0,0
500,10000,1000,9223372036854775808,0,10000000,0,0
500,10000,10000,1,0,537396,9665982,203378
500,10000,10000,2,0,1092061,9353034,445095
500,10000,10000,5,0,2689146,7695485,384631
500,10000,10000,10,0,5350006,5037784,387790
500,10000,10000,50,0,10000000,0,0
500,10000,10000,100,0,10000000,0,0
500,10000,10000,1000,0,10000000,0,0
500,10000,10000,9223372036854775808,0,10000000,0,0
1000,0,10,1,0,9956649,83888,40537
1000,0,10,2,0,9999673,361,34
1000,0,10,5,0,9999815,205,20
1000,0,10,10,0,9999865,150,15
1000,0,10,50,0,9999536,511,47
1000,0,10,100,0,9999635,397,32
1000,0,10,1000,0,9999774,251,25
1000,0,10,9223372036854775808,0,9999548,495,43
1000,0,100,1,0,10000000,0,0
1000,0,100,2,0,10000000,0,0
1000,0,100,5,0,10000000,0,0
1000,0,100,10,0,10000000,0,0
1000,0,100,50,0,10000000,0,0
1000,0,100,100,0,10000000,0,0
1000,0,100,1000,0,10000000,0,0
1000,0,100,9223372036854775808,0,10000000,0,0
1000,0,1000,1,0,10000000,0,0
1000,0,1000,2,0,10000000,0,0
1000,0,1000,5,0,10000000,0,0
1000,0,1000,10,0,10000000,0,0
1000,0,1000,50,0,10000000,0,0
1000,0,1000,100,0,10000000,0,0
1000,0,1000,1000,0,10000000,0,0
1000,0,1000,9223372036854775808,0,10000000,0,0
1000,0,10000,1,0,10000000,0,0
1000,0,10000,2,0,10000000,0,0
1000,0,10000,5,0,10000000,0,0
1000,0,10000,10,0,10000000,0,0
1000,0,10000,50,0,10000000,0,0
1000,0,10000,100,0,10000000,0,0
1000,0,10000,1000,0,10000000,0,0
1000,0,10000,9223372036854775808,0,10000000,0,0
1000,100,10,1,0,5034621,5655115,689736
1000,100,10,2,0,8058270,3085380,1143650
1000,100,10,5,0,9727529,578913,306442
1000,100,10,10,0,9945019,162152,107171
1000,100,10,50,0,9970679,104007,74686
1000,100,10,100,0,9982111,93631,75742
1000,100,10,1000,0,9956951,148560,105511
1000,100,10,9223372036854775808,0,9949214,154099,103313
1000,100,100,1,0,10000000,0,0
1000,100,100,2,0,10000000,0,0
1000,100,100,5,0,10000000,0,0
1000,100,100,10,0,10000000,0,0
1000,100,100,50,0,10000000,0,0
1000,100,100,100,0,10000000,0,0
1000,100,100,1000,0,10000000,0,0
1000,100,100,9223372036854775808,0,10000000,0,0
1000,100,1000,1,0,10000000,0,0
1000,100,1000,2,0,10000000,0,0
1000,100,1000,5,0,10000000,0,0
1000,100,1000,10,0,10000000,0,0
1000,100,1000,50,0,10000000,0,0
1000,100,1000,100,0,10000000,0,0
1000,100,1000,1000,0,10000000,0,0
1000,100,1000,9223372036854775808,0,10000000,0,0
1000,100,10000,1,0,10000000,0,0
1000,100,10000,2,0,10000000,0,0
1000,100,10000,5,0,10000000,0,0
1000,100,10000,10,0,10000000,0,0
1000,100,10000,50,0,10000000,0,0
1000,100,10000,100,0,10000000,0,0
1000,100,10000,1000,0,10000000,0,0
1000,100,10000,9223372036854775808,0,10000000,0,0
1000,500,10,1,0,3335423,6982263,317686
1000,500,10,2,0,3853869,6606778,460647
1000,500,10,5,0,4313437,6110877,424314
1000,500,10,10,0,4580068,5790700,370768
1000,500,10,50,0,4623820,5745683,369503
1000,500,10,100,0,4717511,5663803,381314
1000,500,10,1000,0,4687813,5690182,377995
1000,500,10,9223372036854775808,0,4695464,5680912,376376
1000,500,100,1,0,10000000,0,0
1000,500,100,2,0,10000000,0,0
1000,500,100,5,0,10000000,0,0
1000,500,100,10,0,10000000,0,0
1000,500,100,50,0,10000000,0,0
